CODIGO_CUENTA;CLASE_MOVIMIENTO;ID_MOVIMIENTO;FECHA_MOVIMIENTO;TIPO;INGRESO_PAGO;CONCEPTO;IMPORTE
01.1.11.05;1;82301                                   ;2021/10/29 00:00:00.000;I;I;REINTEGROS DE PAGOS DE EJERCICIOS ANTERIORES                                    ;0000000001000,00
01.1.11.05;1;82303                                   ;2021/10/29 00:00:00.000;I;I;INTERESES DEMORA REINTEGROS                                                     ;0000000000045,16
01.1.11.05;1;82309                                   ;2021/10/29 00:00:00.000;P;P;Apoyo al desarrollo empresarial                                                 ;-0000000002500,00
01.1.11.05;1;82318                                   ;2021/10/29 00:00:00.000;P;P;I+D+I                                                                           ;-0000000001500,00
01.1.11.05;1;82320                                   ;2021/10/29 00:00:00.000;P;P;I+D+I                                                                           ;-0000000001000,00
01.1.11.05;1;82322                                   ;2021/10/29 00:00:00.000;P;P;PROP Nº 64/2021 PAGOS OCTUBRE                                                   ;0000001082307,50
01.1.11.05;1;82502                                   ;2021/10/29 00:00:00.000;T;P;FORMALIZACIONES EN METALICO                                                     ;0000000205277,95
01.1.11.05;1;82618                                   ;2021/11/02 00:00:00.000;P;P;H.P. ACREEDORA POR I.S.                                                         ;0000000018589,45
01.1.11.05;1;82630                                   ;2021/11/03 00:00:00.000;P;P;APOYO AL DESARROLLO INDUSTRIAL Y DE SERVICIOS CONEXOS                           ;-0000000000869,46
01.1.11.05;1;82633                                   ;2021/11/03 00:00:00.000;I;I;REINTEGROS DE PAGOS DE EJERCICIOS ANTERIORES                                    ;0000000003000,00
01.1.11.05;1;82635                                   ;2021/11/03 00:00:00.000;I;I;INTERESES DEMORA REINTEGROS                                                     ;0000000000202,19
01.1.11.05;1;82649                                   ;2021/11/03 00:00:00.000;I;I;INTERESES DEUDA SIERRA 10, SL                                                   ;0000000000121,45
01.1.11.05;1;82806                                   ;2021/11/05 00:00:00.000;P;P;FIANZAS RECIBIDAS ARRENDADOR                                                    ;0000000000480,00
01.1.11.05;1;83237                                   ;2021/11/05 00:00:00.000;P;P;PROP Nº65/2021 PAGOS FIN OCTUBRE                                                ;0000001017561,81
01.1.11.05;1;83522                                   ;2021/11/05 00:00:00.000;P;P;PROP Nº 66/2021 PAGOS NOVIEMBRE                                                 ;0000000926259,68
01.1.11.05;1;83626                                   ;2021/11/08 00:00:00.000;I;I;REINTEGROS DE PAGOS DE EJERCICIOS ANTERIORES                                    ;0000000003000,00
01.1.11.05;1;83628                                   ;2021/11/08 00:00:00.000;I;I;INTERESES DEMORA REINTEGROS                                                     ;0000000000099,48
01.1.11.05;1;83656                                   ;2021/11/08 00:00:00.000;P;P;Apoyo al desarrollo empresarial                                                 ;-0000000033357,16
01.1.11.05;1;83661                                   ;2021/11/08 00:00:00.000;I;I;H.P. ACREEDORA POR I.S.                                                         ;0000000018589,45
01.1.11.05;1;83663                                   ;2021/11/08 00:00:00.000;P;P;H.P. ACREEDORA POR I.S.                                                         ;0000000018589,45
01.1.11.05;1;83679                                   ;2021/11/09 00:00:00.000;I;I;INTERESES DEMORA REINTEGROS                                                     ;0000000000065,24
01.1.11.05;1;83724                                   ;2021/11/09 00:00:00.000;P;P;I+D+I                                                                           ;-0000000000357,00
01.1.11.05;1;83768                                   ;2021/11/09 00:00:00.000;P;P;I+D+I                                                                           ;-0000000001800,00
01.1.11.05;1;83827                                   ;2021/11/10 00:00:00.000;P;P;I+D+I                                                                           ;-0000000000416,50
01.1.11.05;1;83850                                   ;2021/11/10 00:00:00.000;I;I;H.P.:  DEUDOR POR IVA                                                           ;0000000033297,85
01.1.11.05;1;83856                                   ;2021/11/10 00:00:00.000;I;I;H.P.: ACREEDOR POR IVA                                                          ;0000000039733,42
01.1.11.05;1;83858                                   ;2021/11/10 00:00:00.000;P;P;HACIENDA PÚBLICA: RETENCIONES                                                   ;0000000039733,42
01.1.11.05;1;83873                                   ;2021/11/11 00:00:00.000;P;P;SEGURIDAD SOCIAL, ACREEDORA                                                     ;0000000111009,69
01.1.11.05;1;84137                                   ;2021/11/12 00:00:00.000;P;P;HACIENDA PÚBLICA: RETENCIONES                                                   ;0000000042077,82
01.1.11.05;1;84139                                   ;2021/11/12 00:00:00.000;P;P;HACIENDA PÚBLICA: RETENCIONES                                                   ;0000000001163,31
01.1.11.05;1;84141                                   ;2021/11/12 00:00:00.000;P;P;PROP Nº 67/2021 PAGOS MITAD NOVIEMBRE                                           ;0000000916986,95
01.1.11.05;1;84362                                   ;2021/11/12 00:00:00.000;P;P;I+D+I                                                                           ;-0000000001000,00
01.1.11.05;1;84423                                   ;2021/11/15 00:00:00.000;P;P;I+D+i. FEDER 2014-2020                                                          ;-0000000004000,00
01.1.11.05;1;84425                                   ;2021/11/15 00:00:00.000;P;P;I+D+i. CONTRATACIÓN                                                             ;-0000000028159,58
01.1.11.05;1;84506                                   ;2021/11/16 00:00:00.000;P;P;I+D+I                                                                           ;-0000000001000,00
01.1.11.05;1;84508                                   ;2021/11/16 00:00:00.000;P;P;I+D+I                                                                           ;-0000000001500,00
01.1.11.05;1;84510                                   ;2021/11/16 00:00:00.000;P;P;I+D+I                                                                           ;-0000000001000,00
01.1.11.05;1;84528                                   ;2021/11/17 00:00:00.000;P;P;I+D+I                                                                           ;-0000000000630,00
01.1.11.05;1;84549                                   ;2021/11/17 00:00:00.000;P;P;I+D+I                                                                           ;-0000000001000,00
01.1.11.05;1;84560                                   ;2021/11/17 00:00:00.000;P;P;APOYO AL DESARROLLO INDUSTRIAL Y DE SERVICIOS CONEXOS                           ;-0000000012041,39
01.1.11.05;1;84597                                   ;2021/11/18 00:00:00.000;P;P;Apoyo al desarrollo empresarial                                                 ;-0000000004500,00
01.1.11.05;1;84602                                   ;2021/11/18 00:00:00.000;P;P;Apoyo al desarrollo empresarial                                                 ;-0000000004000,00
01.1.11.05;1;84769                                   ;2021/11/19 00:00:00.000;P;P;PROP Nº 68/2021 PAGOS NOVIEMBRE                                                 ;0000000926414,24
01.1.11.05;1;84964                                   ;2021/11/22 00:00:00.000;P;P;Apoyo al desarrollo empresarial                                                 ;-0000000002500,00
01.1.11.05;1;84971                                   ;2021/11/23 00:00:00.000;P;P;Apoyo al desarrollo empresarial                                                 ;-0000000003000,00
01.1.11.05;1;85024                                   ;2021/11/23 00:00:00.000;P;P;Apoyo al desarrollo empresarial                                                 ;-0000000002500,00
01.1.11.05;1;85071                                   ;2021/11/24 00:00:00.000;I;I;REINTEGROS DE PAGOS DE EJERCICIOS ANTERIORES                                    ;0000000001000,00
01.1.11.05;1;85073                                   ;2021/11/24 00:00:00.000;I;I;INTERESES DEMORA REINTEGROS                                                     ;0000000000043,84
01.1.11.05;1;85075                                   ;2021/11/24 00:00:00.000;I;I;REINTEGROS DE PAGOS DE EJERCICIOS ANTERIORES                                    ;0000000001000,00
01.1.11.05;1;85077                                   ;2021/11/24 00:00:00.000;I;I;INTERESES DEMORA REINTEGROS                                                     ;0000000000043,84
01.1.11.05;1;85110                                   ;2021/11/24 00:00:00.000;P;P;Apoyo al desarrollo empresarial                                                 ;-0000000011874,70
01.1.11.05;1;85290                                   ;2021/11/25 00:00:00.000;P;P;Apoyo al desarrollo empresarial                                                 ;-0000000057395,97
01.1.11.05;1;85340                                   ;2021/11/26 00:00:00.000;P;P;PROP Nº 69/2021 PAGOS FINAL NOVIEMBRE                                           ;0000001333952,35
